Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,cluster_label
106141,35EG4VdDBnnkiYbuepTwPr,The Cardigans,Hits Pop Rock 90's,Lovefool - Radio Edit,1,198240,0.0,0.645,0.686,9,-4.645,1,0.028,0.0304,1.66e-06,0.143,0.941,111.793,4,swedish,0
18059,1n6uSRKHNuZAaF8uJ5Sct1,Iliza Shlesinger,War Paint,Witching Hour of Drinking,28,282465,1.0,0.622,0.894,6,-5.932,1,0.958,0.802,0.0,0.69,0.345,170.973,3,comedy,0
61325,09laCMzrZxcrvBvz42qO34,BiSH,CARROTS and STiCKS,NO SWEET,24,280770,0.0,0.576,0.501,3,-8.851,1,0.0264,0.176,1.09e-06,0.169,0.219,112.957,4,j-idol,0
104271,3xxjX6FOR05MrgUo6dSl2o,Coti,Tanta Magia (En Vivo En El Gran Rex / 2015),50 Horas - En Vivo En El Gran Rex / 2015,32,232533,0.0,0.543,0.947,1,-4.484,0,0.0587,0.011,0.0,0.9,0.685,123.963,4,spanish,0
67425,6F4k61BlMK01JUwwjFWKKw,Tony Dize;Ken-Y;Marioso,Queda poco para la PAES 2.0,Quizas - Remix,0,240200,0.0,0.787,0.679,9,-4.913,1,0.0658,0.416,0.0,0.15,0.876,89.996,4,latin,0
61637,0adp6yLOHyfrfmmsO3cH02,BiSH,OTNK,MAIN STREET ELECTRICAL PARADE,20,110826,0.0,0.479,0.995,7,-4.777,1,0.075,1.16e-05,0.987,0.0499,0.158,109.971,4,j-idol,0
105377,5SoHZyienPt4CEkudsII79,wavcrush,the odd essay,listen,28,163200,0.0,0.575,0.151,10,-17.081,0,0.192,0.259,0.687,0.0985,0.29,125.243,4,study,0
112874,4AlymlrsjwBvl3KTUHKLeu,Redd,Kirli Suyunda Parıltılar,Hala Aşk Var mı,38,259738,0.0,0.595,0.911,4,-4.462,0,0.0378,0.0538,2.41e-05,0.301,0.434,115.99,4,turkish,0
88124,7vodwj1T4yf0xitWOg2fSA,KAROL G;Maldy,Feliz Cumpleaños con Perreo,GATÚBELA,2,209160,0.0,0.627,0.858,11,-2.824,0,0.386,0.263,0.0,0.21,0.342,92.523,4,reggae,0
96619,1fFIR9OjCrre4LMf3hNdqL,Caju Pra Baixo;Belo,Ao Vivo em Marechal Hermes,Tudo Fica Blue - Ao Vivo,38,98949,0.0,0.3,0.569,9,-6.943,1,0.0366,0.7,1.33e-05,0.259,0.563,172.945,4,samba,0
9527,0blRKZuaGlLtbdo2wgiIK1,Isadora Pompeo,Primeira Canção (Música dos Passarinhos),Primeira Canção (Música dos Passarinhos),45,193453,0.0,0.784,0.427,2,-9.073,1,0.0356,0.473,0.0,0.225,0.607,125.928,4,brazil,0
15301,3A7Etq2wGE9cYqLIma97Tt,RINI,After the Sun,Aphrodite,62,271000,0.0,0.717,0.298,6,-9.237,0,0.0394,0.555,0.00293,0.0997,0.262,116.039,4,chill,0
20292,0nev2Tq1NaEnS7Ry3OYZQh,Katy Perry,Pop & Halloween,Ghost,2,203362,0.0,0.55,0.624,2,-5.372,1,0.0406,0.0372,0.0,0.123,0.34,125.008,4,dance,0
45695,2ggLxejiY4aIzf7FmZDTTj,Los Poetas De La Guitarra,Music Without Words - Guitarra Vol. 2,Cielo Rojo / Cruz De Olvido,22,170225,0.0,0.511,0.33,2,-7.122,1,0.0585,0.609,0.846,0.0982,0.259,196.045,4,guitar,0
28818,67V4jumh3KeYtekP8ggy6i,Outwild,Wide Awake,Wide Awake,45,256000,0.0,0.475,0.807,2,-6.706,1,0.0411,0.121,0.0333,0.0792,0.0396,120.017,4,dub,0
11608,6CqfxS51FLktbpyJMxGwFJ,Natalie Holt,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],TVA First View,44,66826,0.0,0.0807,0.336,0,-13.138,1,0.0385,0.7,0.989,0.134,0.0374,83.073,3,british,0
61375,4vl6UsTO4QXpUgFt3i4Iao,Wasuta,我々はネコである。,きゅんビート,22,192200,0.0,0.671,0.856,6,-3.641,0,0.103,0.126,3.12e-06,0.117,0.667,114.871,4,j-idol,0
34637,5bHzv7vwApROsBQFEqkZOP,Kibariye,Dört Mevsim,Buz,46,278569,0.0,0.59,0.679,7,-5.956,0,0.101,0.347,0.0,0.05,0.629,158.939,4,folk,0
43961,5E0gUkTKnFgJ7KmMMFEQrB,Matvey Emerson;Dante,Heal My Love,Heal My Love,50,141905,0.0,0.734,0.593,7,-7.667,0,0.0901,0.216,3.03e-05,0.305,0.2,119.921,4,groove,0
55704,1HuZxrpsW23bySVwsYwUpH,OAFF;Lothika,Frontline - Single,Frontline,45,208777,0.0,0.355,0.264,0,-10.174,1,0.029,0.539,0.00353,0.0988,0.107,93.021,3,indian,0
110409,4ZBPl8bv68teqVD2OFMFmy,Mandragora;Devochka,Aladin,Aladin - Original Mix,40,288750,0.0,0.785,0.542,2,-5.821,1,0.0526,0.0551,0.345,0.151,0.144,128.015,4,trance,0
899,4uPvXmXGjYOOqhbRMmS9XU,Grace Petrie,Queer As Folk,Northbound,26,270920,0.0,0.446,0.787,11,-7.334,1,0.0714,0.0328,0.0,0.141,0.586,125.642,4,acoustic,0
71211,27k9Vb6ko9YYK6N8EJ8SA5,Bon Jovi,Cross Road (Sound & Vision) [International Version],Always,46,353320,0.0,0.377,0.658,4,-5.589,1,0.0318,0.117,0.0,0.0677,0.307,143.713,4,metal,0
27432,1mfDXxub0FHXqLVm0b9RDx,State of Mind,Back to the Jungle EP,Back to the Jungle,19,360680,0.0,0.539,0.991,7,-3.55,1,0.0763,7.6e-05,0.888,0.111,0.117,175.029,4,drum-and-bass,0
54872,6UXD3S5AuvfXn81Q1f5gX3,Kelpe,Ex-Aquarium,Under,11,103720,0.0,0.605,0.117,0,-20.79,0,0.39,0.868,0.00801,0.249,0.406,150.458,3,idm,0
99027,3CeKc83EsgRPItgvlDHo5B,Hayd,Changes - EP,Head In The Clouds,71,184559,0.0,0.778,0.134,4,-17.927,1,0.0506,0.967,0.00352,0.0936,0.287,116.078,4,singer-songwriter,0
37276,53xtdmGLlbS1E5p1sp5ERn,Mc IG;Mc Leh;Mc Paiva ZS;MC Neguinho BDP;Dj Luizinho MPC,Hasta La Vista,Hasta La Vista,52,249176,1.0,0.877,0.582,8,-4.451,0,0.151,0.247,3.38e-06,0.0978,0.712,113.255,5,funk,0
68724,6ojZtz3sZr6ynvejLOqgCj,Tiago PZK;Ozuna,Nos Comemos (feat. Ozuna),Nos Comemos (feat. Ozuna),82,191086,1.0,0.827,0.819,6,-3.701,1,0.052,0.1,0.0,0.089,0.562,92.017,4,latino,0
95544,3SHCBFoYC5VAvm30Hv21h6,Grupo Niche,20th Anniversary,Hagamos Lo Que Diga El Corazón,30,302893,0.0,0.589,0.97,11,-3.179,1,0.0464,0.109,0.00117,0.228,0.864,179.906,4,salsa,0
98874,5TesTZfibAyTVYptvLafgy,Andrew Lloyd Webber;Charles Hart;Mike Batt;Royal Philharmonic Orchestra;David Arnold,Greatest Film Classics,"All I Ask Of You - From ""Phantom of the Opera""",20,241560,0.0,0.0735,0.266,2,-12.535,0,0.0394,0.932,0.94,0.13,0.0556,74.686,3,show-tunes,0
13059,3be3cYFQXmPnR326xkKoDU,Mark Farina,Hôtel Costes 8,Dream Machine - DownTempo Mix,48,325386,0.0,0.905,0.676,10,-4.349,0,0.0518,0.219,0.0774,0.116,0.776,115.976,4,chicago-house,0
87498,6ZUtg3ihWxuWGFVrEaPzRd,Joan Sebastian,Norteño,Quiéreme,45,145449,0.0,0.656,0.618,5,-8.776,1,0.0493,0.392,2.92e-06,0.101,0.953,96.041,4,r-n-b,0
7454,4sJt0j1HRSi0TqB1IzSIs4,Appalachian Express,I'll Meet You In The Morning,I'll Meet You In The Morning,41,121160,0.0,0.514,0.0587,1,-12.885,1,0.0501,0.863,0.0,0.0879,0.47,167.977,4,bluegrass,0
37269,3obXeugqKpNAlLUX46zTNa,MC Ryan SP;Mc Don Juan;DG e Batidão Stronda;Zé Vaqueiro,Saudade Safada (feat. Zé Vaqueiro),Saudade Safada (feat. Zé Vaqueiro),52,158461,0.0,0.728,0.716,2,-3.615,0,0.0551,0.187,0.0,0.106,0.756,155.951,4,funk,0
84054,3TO7bbrUKrOSPGRTB5MeCz,Pink Floyd,The Dark Side of the Moon,Time,71,413947,0.0,0.359,0.48,9,-11.79,1,0.0841,0.521,0.0043,0.178,0.355,120.285,4,psych-rock,0
45098,1Ml3WKPxXfBnwcAScFGrdf,Kenny Burrell,Ultimate Calm Christmas Jazz,"God Rest Ye, Merry Gentlemen",0,227920,0.0,0.334,0.47,7,-12.588,0,0.0322,0.941,0.967,0.127,0.623,51.206,4,guitar,0
108546,4jDpCp7eSDKXxr6p0cXebI,Miguel Calo;Alberto Podestá;Orquesta de Miguel Caló,Los 25 Mejores Tangos,El Bazar de los Juguetes,19,194386,0.0,0.546,0.337,11,-5.66,0,0.0445,0.935,5.6e-06,0.352,0.532,117.353,4,tango,0
106978,6XJI8e062EqXIO4SMXkP83,Veronica Maggio,Och vinnaren är...,Stopp,35,186466,0.0,0.691,0.701,8,-5.859,1,0.0807,0.173,0.00416,0.289,0.655,133.935,4,swedish,0
43654,4GmxAkE4CBTHHxXPHjYkp7,Pascal Junior,No Lies,No Lies,46,159677,0.0,0.733,0.633,8,-7.353,1,0.0533,0.186,0.0039,0.272,0.395,123.882,4,groove,0
7579,0Gtez9XpmJFqUgOaWbmPgv,The Devil Makes Three,Do Wrong Right,Car Wreck,24,425506,0.0,0.353,0.403,4,-10.813,1,0.0385,0.401,0.308,0.236,0.326,140.744,4,bluegrass,0
23328,3fdXEMBTjHNJ5Bug5c7rZi,Adriatique;Mathame;Tale Of Us,Nude Remixes,Mystery - Tale Of Us & Mathame Remix,50,424431,0.0,0.728,0.579,5,-9.778,0,0.0525,0.017,0.682,0.0654,0.0367,124.005,4,deep-house,0
82927,7vlcIZXHj5hS99g7bNET9N,Los Crudos,Discografía,Sin Caras,21,31172,0.0,0.402,0.938,0,-3.151,1,0.0809,0.00233,0.656,0.102,0.962,154.699,1,power-pop,0
45762,68kmDSWrnHoV5jfgJblUK3,Liad Abraham,Mad World (Classical Guitar Version),Mad World - Classical Guitar Version,43,125720,0.0,0.428,0.297,2,-10.156,1,0.0452,0.948,0.928,0.119,0.281,97.345,5,guitar,0
76535,3Cd0h5C7R7e7OsvKa8MJVj,Giuseppe Verdi;Luciano Pavarotti;Kiri Te Kanawa;Sherrill Milnes;Riccardo Cassinelli;Ambrosian Opera Chorus;London Symphony Orchestra;Richard Bonynge,Verdi: Rigoletto,"Rigoletto / Act 1: ""Questa o quella...Partite? Crudele!""",22,254960,0.0,0.342,0.239,8,-17.015,1,0.0636,0.933,0.000253,0.665,0.353,77.178,3,opera,0
82727,2BFdYguVhdbLjzWn3rSpP9,The Lemonheads,Varshons 2,Settled Down Like Rain,21,172920,0.0,0.529,0.74,0,-7.885,1,0.0292,0.035,0.00706,0.0992,0.664,115.583,4,power-pop,0
23745,4MjW0jp8b9hAe1dmzJIBCG,Black Coffee;Angelos;Jinadu,Subconsciously,Lost (with Angelos feat. Jinadu),46,364951,0.0,0.659,0.568,10,-13.956,1,0.0307,0.0631,0.0713,0.0823,0.464,119.985,4,deep-house,0
58353,6Ucjy0z1uO111RCUVXqhnn,Death Grips,The Money Store,Punk Weight,48,204240,1.0,0.368,0.95,2,-4.521,1,0.329,0.0301,4.59e-06,0.384,0.616,130.568,4,industrial,0
57401,5pBRSczAiFZEtrIwH1LqAo,Hasan Raheem,Aarzu,Aarzu,52,168798,0.0,0.911,0.383,7,-6.733,0,0.0737,0.34,2.41e-06,0.0993,0.259,114.999,4,indie,0
78582,5qtHGosMFCXtusgP69NkCB,Mountain Crew,Lang nimmer gsehn,Lang nimmer gsehn,27,172431,0.0,0.632,0.64,7,-7.085,1,0.0242,0.0638,0.0,0.547,0.563,103.052,4,party,0
38833,7aqNbqNIgd06EhnahNyZ48,Japanther,Skuffed Up My Huffy,Tender People,25,106080,0.0,0.641,0.844,1,-6.542,0,0.0655,0.0742,0.726,0.0788,0.523,96.298,4,garage,0
35902,13Po5jWuhBhs739On50f5j,Alemão Do Forró,As 20 Mais,Tá Estourado,37,141479,0.0,0.832,0.94,7,-7.625,1,0.076,0.368,1.13e-06,0.079,0.965,97.029,4,forro,0
14351,78ipGXXnteGWOw7vr2gnhs,CoComelon,"CoComelon Kids Hits, Vol. 3",Hickory Dickory Dock,47,144844,0.0,0.851,0.377,0,-11.197,1,0.085,0.817,0.00413,0.0437,0.734,119.963,4,children,0
85558,26AYR77170U49cMcXB7aRV,blink-182,blink-182,Feeling This,71,172645,1.0,0.411,0.962,4,-5.952,1,0.0917,0.103,0.0,0.529,0.622,173.143,4,punk-rock,0
80082,3HiobOOpSpMsi95WBKPBYk,Jeet Gannguli;Arijit Singh,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),Hamari Adhuri Kahani (Title Track),70,398799,0.0,0.223,0.359,0,-7.569,1,0.0312,0.845,0.0,0.133,0.193,73.059,4,pop-film,0
22875,74pMd2gI5hbtJs4RnSp3ye,The Agonist,Eye of Providence,Follow the Crossed Line,21,251080,0.0,0.479,0.993,2,-3.505,1,0.0802,9.15e-06,0.00668,0.244,0.18,103.99,1,death-metal,0
69080,7bueBYQyoJGDmw4hng371j,Job Kurian;Shaan Rahman,Ohm Shanthi Oshaana (Original Motion Picture Soundtrack),Mandaarame,46,204923,0.0,0.756,0.607,11,-11.213,1,0.048,0.173,1.43e-05,0.0902,0.835,129.986,4,malay,0
27024,5UvLQncwvEGiRLn0xEZw45,Sub Focus,Off The Ground,Off The Ground,67,242750,0.0,0.582,0.791,0,-3.643,0,0.0427,0.0296,0.105,0.118,0.0422,174.01,4,drum-and-bass,0
31218,1DGY9hhepLMDQzdkdK3GrX,The Chainsmokers,So Far So Good (lofi remixes),Riptide - lofi remix,0,156067,0.0,0.722,0.338,1,-10.432,0,0.073,0.502,0.857,0.104,0.183,79.997,4,electro,0
61571,4ncQ5OYUG1Rix2mAnOXZg8,Seiko Matsuda,BIBLE,瑠璃色の地球,22,264493,0.0,0.444,0.144,1,-18.376,1,0.039,0.777,7.09e-06,0.0841,0.213,175.761,4,j-idol,0
26636,0z12rAqcy07ZPSPvafKeui,Billboard Baby Lullabies,Lullaby Renditions of Winnie the Pooh,A Rather Blustery Day,20,85526,0.0,0.402,0.467,5,-16.433,1,0.0467,0.957,0.907,0.11,0.284,150.587,3,disney,0
83332,6zn1Ggk5bUGpt22fGJQwpz,Alexander Popov;Luminn;DEXTER KING,Constancy,Constancy,38,194307,0.0,0.469,0.983,1,-2.944,0,0.0433,0.000938,0.8,0.152,0.09,130.039,4,progressive-house,0
5862,2m2HiaiQeTVrLjC4g2KzOz,yanaginagi,ユキトキ,ユキトキ,44,269880,0.0,0.436,0.888,5,-2.839,1,0.0945,0.0957,0.0,0.116,0.637,164.971,4,anime,0
92148,1LNoZkLH5celMJhViMnRYM,Brenda Lee,pov: you have a holly jolly christmas,Blue Christmas,0,164240,0.0,0.467,0.207,0,-11.064,1,0.0264,0.836,1.05e-06,0.127,0.247,90.02,4,rockabilly,0
24725,142D7NKJix5rmCnryDdVrY,Moodymann,Telephone,Forevernevermore - Remix,5,330732,0.0,0.732,0.574,11,-16.33,1,0.0718,0.135,0.434,0.0888,0.416,120.954,4,detroit-techno,0
12899,7CzWRVRIKHNKf8dtUyiu43,Anita Mui,情歌1,孤身走我路,19,343898,0.0,0.43,0.438,0,-8.162,0,0.0287,0.636,0.00671,0.19,0.229,71.765,4,cantopop,0
77450,74nUOLSuEMWeQ9emYfvjCJ,Ferrugem,Seja o que Deus quiser,Mil flores,45,204086,0.0,0.637,0.395,4,-9.767,0,0.0336,0.591,0.0,0.103,0.628,135.852,4,pagode,0
85213,0kjhON7m0xrGhhoOaC8OAE,Last Child;Smash,Percayalah (New Version),Percayalah - New Version,43,225594,0.0,0.537,0.787,2,-4.689,1,0.0311,0.00992,0.0,0.067,0.69,92.554,4,punk-rock,0
42696,255dqWLqPjzviFTvkCDqFR,Carcass,Surgical Steel (Complete Edition),The Granulating Dark Satanic Mills,15,250346,0.0,0.355,0.982,6,-4.614,0,0.0916,1.07e-05,0.0528,0.439,0.352,85.846,4,grindcore,0
103720,0iUUjux5VQA5TxIr2yFC61,Brian McKnight,Gourmet Soul,Find Myself in You,0,253906,0.0,0.695,0.492,5,-9.02,0,0.306,0.207,0.0,0.0499,0.821,170.115,4,soul,0
109285,0TtgKq96j4bpE5UQUDXrwH,Charlotte de Witte,Formula EP,Doppler,57,433971,0.0,0.801,0.713,1,-8.268,1,0.0675,0.00164,0.928,0.33,0.0491,134.986,4,techno,0
27520,3UN9OhZmsYXS0K8DbpFcTM,Moving Fusion,"RAM 15X15, Vol. 1",The Beginning,18,315573,0.0,0.443,0.952,0,-6.306,1,0.0604,0.000151,0.351,0.0929,0.433,172.015,4,drum-and-bass,0
39456,0Mbd5y1ZlWzSUR2jNQAJXY,Hans Zimmer,The Dark Knight Rises (Original Motion Picture Soundtrack) [Deluxe Edition],Why Do We Fall?,55,122870,0.0,0.248,0.419,2,-14.917,0,0.0397,0.458,0.649,0.284,0.0349,103.209,4,german,0
68828,0YPn9Bz18DuzsMp2DhwF36,Jamsha;Frankie Boy,El Putipuerko,Oye Mira Nena (Remix) [feat. Frankie Boy],42,244904,0.0,0.894,0.732,2,-5.497,1,0.106,0.0326,0.0,0.569,0.837,97.979,4,latino,0
67277,7AhSY7tH8oT0T9FpRKXl9q,Jhayco,Halloween 2022 Perreo Vol. 4,No Me Conoce,1,240400,0.0,0.654,0.695,10,-3.987,0,0.173,0.0643,0.0,0.098,0.582,81.153,1,latin,0
75702,3eTkGlxdDL66WJewOd7GP0,Yiruma,SOLO,Sometimes Someone,41,204044,0.0,0.541,0.224,5,-17.388,1,0.0735,0.99,0.909,0.145,0.175,71.394,3,new-age,0
104274,2wSblDewPborsJ2YjA15K5,Alex Ubago,Mentiras sinceras,Detrás de un cristal,32,223093,0.0,0.511,0.462,8,-6.431,1,0.0293,0.683,0.0,0.14,0.314,139.86,4,spanish,0
94337,1avGleN0XOB4WXVHSdSmqX,Eredaze,I Had a Dream That We Could Fly,I Had a Dream That We Could Fly,39,160942,0.0,0.471,0.681,1,-9.946,0,0.0442,0.153,0.0,0.119,0.361,128.063,5,sad,0
42143,3f45Dcc8cMgjvuJlUtI42j,Extreme Noise Terror,Retrobution,We The Helpless,17,72773,0.0,0.275,0.991,8,-6.925,1,0.0841,1.13e-06,0.941,0.128,0.0618,106.137,4,grindcore,0
17070,3oXyxYeCJsVMMV1Vuido4g,Infraction,Devil In a Red Dress,Devil In a Red Dress,32,204000,0.0,0.702,0.821,5,-4.299,0,0.0495,0.051,0.118,0.151,0.199,110.015,4,club,0
60580,32gehsgydtzGss4ZxP13aR,Vybz Kartel,Riddim Driven: Shaddowz,My Scheme,21,209146,0.0,0.614,0.842,10,-5.412,0,0.298,0.472,0.0,0.181,0.635,140.004,4,j-dance,0
47460,0ElAcOj8tudMA6X6KZ7SMO,Black Sabbath,Master of Reality,Children of the Grave (2009 - Remaster),29,315893,0.0,0.337,0.722,6,-11.384,1,0.0478,0.0352,0.052,0.101,0.28,149.103,4,hard-rock,0
110305,6qLIrkb2cbxziWCq08PXJV,Alpha Portal,Dimension 005 (Compiled by Alpha Portal),Acid Rain,43,488450,0.0,0.554,0.936,6,-6.794,0,0.0517,0.000499,0.793,0.183,0.0389,142.008,4,trance,0
112541,7HJIitGbekZK8hD7YvO8DG,Grogi;Ceg;Tankurt Manas,Bu Gece Bizim,Bu Gece Bizim,40,249357,0.0,0.82,0.599,2,-10.344,1,0.243,0.327,0.0,0.0743,0.418,83.993,4,turkish,0
88738,1RzFvUxCcCdIIMbqNt7lQd,Boomdabash;Loredana Bertè,10's Music Grandi Successi,Non Ti Dico No,0,191263,0.0,0.658,0.742,8,-6.181,1,0.119,0.0438,0.0,0.246,0.798,171.939,4,reggae,0
58623,0ye26WTJVU5NFg4EG1oMgY,Apoptygma Berzerk;Substaat,SDGXXV,Bitch - Weil Mix by Substaat,22,246893,1.0,0.515,0.899,1,-7.393,1,0.0448,0.00808,0.479,0.0797,0.929,120.009,4,industrial,0
42666,6s3uW6Z1o2txHNCEfhq1lS,Manger Cadavre?,Decomposição,Neocolonialismo,13,197840,0.0,0.155,0.966,4,-5.226,0,0.139,0.000577,0.625,0.325,0.244,153.574,4,grindcore,0
72348,1EdHRAkS19Pj4B0mohrpjX,Ice Nine Kills,Safe Is Just a Shadow (Re-Shadowed and Re-Recorded),Chris Brown's Latest Hit,30,217051,1.0,0.51,0.95,1,-4.058,0,0.0555,7.03e-05,0.000317,0.145,0.457,135.067,4,metalcore,0
13454,2tgdXFSkV6RxLTaW6dA5s5,Robert Hood,Hoodmusic 2,School,10,383106,0.0,0.785,0.686,7,-14.156,1,0.0569,7.25e-05,0.672,0.097,0.961,136.488,4,chicago-house,0
75320,0gEjVYYmeWfwRDdr0EpKKn,2002,Believe,Chain of Life,24,306106,0.0,0.176,0.458,10,-12.956,1,0.0335,0.0416,0.827,0.106,0.133,147.951,4,new-age,0
69545,4wvf2oaHVpl5ltAc9ttCry,Noel Toms,Nee Himamazhayayi - Edakkad Battalion - Malayalam Song,Nee Himamazhayayi - Edakkad Battalion - Malayalam Song,26,223073,0.0,0.473,0.141,3,-19.192,0,0.0354,0.932,0.144,0.0525,0.345,132.103,4,malay,0
94288,4yIHTPSFg5Ma41IJNE0GUL,Arden Jones,age tape 1,horror story,64,123269,0.0,0.718,0.606,5,-6.026,0,0.0375,0.388,0.0,0.101,0.676,101.917,4,sad,0
106572,431X38Zflj61QtMAHsYfhw,Sverige,Som landet ligger,Skaffa hund,38,200106,0.0,0.733,0.538,2,-7.454,1,0.0304,0.483,0.0,0.266,0.66,115.244,4,swedish,0
67529,5Os2brRE8flEq52NpFBCUO,Nelly Furtado,Del gusto de mamá,Força,0,221306,0.0,0.651,0.86,8,-5.065,1,0.0346,0.156,0.0181,0.127,0.543,122.906,4,latin,0
61871,0klGIUj3IjrVP4fB5eYOjm,AKB48,AKB48 15th Anniversary Single PLAYLIST I,Beginner,19,239320,0.0,0.456,0.984,8,-1.799,1,0.0888,0.171,0.0,0.0916,0.597,80.002,4,j-idol,0
94465,3zzA325SAVx8AcEvqNUDFM,Thekidszn,Goat,Goat,56,144374,1.0,0.712,0.562,1,-12.361,1,0.0568,0.00149,0.0,0.16,0.55,150.051,4,sad,0
31584,7iQeIx7Ko1Wfemi46OpQL4,FLETCHER,Mega Hits Autumn/Fall 2022,girls girls girls,1,161247,0.0,0.649,0.478,0,-8.834,1,0.156,0.658,0.0,0.131,0.468,139.859,4,electro,0
41489,0oYXkvh1amduCDUPGLF9I7,New Model Army,From Here,End of Days,24,251920,0.0,0.363,0.94,6,-8.295,0,0.0413,0.00183,0.558,0.103,0.601,153.265,4,goth,0
10890,5PRvlTm4LocemVFtGJirnx,Freestylers;Blapps Posse;Laura Streel,Other Worlds,Black & Blue,10,225419,0.0,0.623,0.969,9,-2.925,1,0.0969,0.0225,0.0271,0.295,0.734,128.061,4,breakbeat,0
84065,5ddZVXA9ZF6gdSu5CzjWgm,The Beach Boys,On air 70's Hits,Surfin' U.S.A. - Remastered 2001,1,148973,0.0,0.546,0.878,3,-4.526,1,0.0377,0.677,0.0,0.127,0.964,159.105,4,psych-rock,0
33091,074NgeLzrXD9hQ5O3iNIcY,ONE OK ROCK,Rock Brandneu,Save Yourself,1,197995,0.0,0.503,0.849,5,-2.709,1,0.0615,0.00428,0.0,0.0667,0.762,165.096,4,emo,0
3568,4HU70kqhA6tRYl55kUkg0a,FKA twigs;The Weeknd,Good Vibes,tears in the club,0,196760,1.0,0.616,0.717,8,-6.178,1,0.11,0.194,9.81e-05,0.0731,0.72,167.99,4,alternative,0
56194,6Tv53iO220Ue4ZHfiLMyKK,Wallows,All Out Alternative,Virtual Aerobics,0,122333,1.0,0.775,0.55,9,-3.765,1,0.0345,0.183,0.0,0.0434,0.72,109.952,4,indie-pop,0
86813,68Pz2XleHmce26jXoP03RG,Charly García;Pedro Aznar,Tango,Pasajera en Trance,39,193920,0.0,0.643,0.644,0,-8.748,1,0.0312,0.0646,0.0179,0.0323,0.901,98.37,4,punk,0
6637,6ya3TJYVQfmfpgXdrQlicL,Samael,Worship Him,Morbid Metal,17,294746,0.0,0.241,0.948,11,-6.984,1,0.114,0.000386,0.614,0.0994,0.0908,139.939,4,black-metal,0
4309,3Za4yViy4wKFEF0gkqCH3j,Gustavo Santaolalla;Diego Luna,The Book of Life (Original Motion Picture Soundtrack),I Love You Too Much,59,155320,0.0,0.403,0.255,0,-9.601,1,0.0428,0.854,9.5e-06,0.198,0.21,206.198,3,ambient,0
67688,0ZMlc6tTg7S1RMbkbjUom9,Alvaro Soler;Topic;Noel Holler,EDM Gaming Music Autumn/Winter 2022,Solo Para Ti - Noel Holler Remix,0,172128,0.0,0.669,0.92,1,-5.913,1,0.0456,0.0602,0.0939,0.286,0.137,126.044,4,latin,0
58487,6EnLepubNBQbmfgEydog54,Psychostick,Sandwich,Minimum Rage,26,216693,0.0,0.503,0.861,6,-5.961,1,0.192,0.00148,0.012,0.0575,0.799,107.649,4,industrial,0
113496,4TmS38n8HjIHAzlSK4smGW,Hillsong Worship;Brooke Ligertwood,let there be light.,What A Beautiful Name (Acoustic),44,254973,0.0,0.459,0.171,2,-10.804,1,0.0348,0.846,0.0,0.106,0.168,139.866,4,world-music,0
86706,3bUB37EbTWCFWkehLo52jB,ssshhhiiittt!,Remastered,Самый грустный,52,233853,1.0,0.566,0.933,0,-3.584,1,0.038,0.553,5.86e-06,0.156,0.373,109.939,4,punk,0
83304,76fqWMe0buqQoaNTIbLWmr,Dimitri Vegas & Like Mike;MOGUAI,Mammoth,Mammoth,56,332289,0.0,0.645,0.85,11,-5.952,0,0.256,0.00105,0.302,0.364,0.471,127.997,4,progressive-house,0
97894,6BJQzHW11F6hv3F8zm07oN,Milionário & José Rico,Decida,Fim de noite,44,240066,0.0,0.322,0.529,0,-6.159,1,0.0294,0.429,0.0,0.416,0.391,168.765,3,sertanejo,0
71781,0uppYCG86ajpV2hSR3dJJ0,Red Hot Chili Peppers,Blood Sugar Sex Magik (Deluxe Edition),Give It Away,73,282906,0.0,0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,4,metal,0
109423,5jBURWr88ObwwIhyL3PKdf,Seiko Matsuda,Strawberry Time,Strawberry Time (オリジナル・カラオケ),31,241053,0.0,0.613,0.88,10,-7.322,0,0.0278,0.0588,0.876,0.34,0.625,133.059,4,techno,0
87200,6IuN5rqcAeHmzK5d5r0RWL,Rah Swish,Tell 'Em,Tell 'Em,67,119233,1.0,0.831,0.724,2,-3.157,1,0.203,0.0229,1.23e-06,0.0436,0.9,145.055,4,r-n-b,0
81172,0zuqABAUKs8WLVq8vCmfst,Priya Saraiya;Divya Kumar,ABCD 2,Sun Saathiya,71,218724,0.0,0.456,0.668,9,-7.795,0,0.0373,0.604,0.000145,0.141,0.263,144.062,4,pop,0
78954,4bk0huzRz4WZx55mJJFbN1,Rob & Chris,Eskalation,Eskalation - Radio Edit,23,193050,0.0,0.791,0.725,6,-6.61,0,0.062,0.0606,7.98e-06,0.638,0.944,127.99,4,party,0
27226,1KAxsuJSZx2F5jN5ItbMbd,DJ Patife,Na Estrada,Que Pena,21,285053,0.0,0.691,0.83,8,-7.492,0,0.0795,0.00582,2.2e-05,0.0507,0.732,88.506,4,drum-and-bass,0
